observed_date,precipitation_mm,condition,severe,temperature_c,wind_kmh,humidity_pct,visibility_km
2019-01-06,6.0,Lluvia ligera,False,31.1,12.2,83,8.9
2019-01-07,2.9,Nublado,False,30.1,22.4,61,11.6
2019-01-08,0.2,Despejado,False,30.5,26.1,88,8.0
2019-01-09,0.1,Despejado,False,21.5,9.3,82,8.1
2019-01-10,0.2,Parcialmente nublado,False,32.8,21.7,73,9.9
2019-01-11,1.0,Parcialmente nublado,False,28.7,17.3,71,9.7
2019-01-12,0.2,Despejado,False,27.4,24.3,73,9.9
2019-01-13,0.3,Despejado,False,24.1,31.4,70,8.2
2019-01-14,0.5,Parcialmente nublado,False,24.8,5.0,91,9.7
2019-01-15,0.2,Despejado,False,26.2,5.8,89,8.5
2019-01-16,0.1,Despejado,False,29.8,39.4,81,9.8
2019-01-17,1.9,Nublado,False,28.5,14.7,83,8.4
2019-01-18,0.1,Despejado,False,25.7,5.0,80,9.2
2019-01-19,13.7,Tormenta,True,21.2,25.6,62,8.7
2019-01-20,0.3,Despejado,False,30.2,5.0,87,8.5
2019-01-21,0.1,Despejado,False,22.4,20.2,81,8.2
2019-01-22,0.0,Despejado,False,24.4,36.5,80,9.4
2019-01-23,0.3,Despejado,False,26.7,17.9,70,10.1
2019-01-24,8.9,Lluvia ligera,False,29.8,10.6,88,8.3
2019-01-25,0.1,Despejado,False,28.3,35.1,76,9.3
2019-01-26,0.3,Despejado,False,24.2,20.3,64,11.1
2019-01-27,0.0,Despejado,False,23.5,16.8,62,8.5
2019-01-28,0.3,Nublado,False,21.1,21.9,81,7.2
2019-01-29,0.1,Despejado,False,23.2,12.1,84,7.8
2019-01-30,0.2,Despejado,False,28.8,14.8,67,11.5
2019-01-31,0.0,Despejado,False,30.9,17.5,88,8.6
2019-02-01,1.0,Nublado,False,20.9,24.5,78,8.7
2019-02-02,0.3,Despejado,False,24.7,12.8,65,10.3
2019-02-03,0.3,Despejado,False,24.3,29.4,81,8.3
2019-02-04,0.3,Despejado,False,26.9,15.6,83,6.8
2019-02-05,0.2,Despejado,False,24.0,27.8,67,8.1
2019-02-06,0.0,Despejado,False,25.9,25.6,71,9.0
2019-02-07,0.3,Despejado,False,31.1,24.7,76,7.9
2019-02-08,1.1,Parcialmente nublado,False,27.1,5.0,66,7.8
2019-02-09,0.5,Parcialmente nublado,False,24.3,28.7,87,7.3
2019-02-10,0.1,Despejado,False,28.3,24.4,68,9.8
2019-02-11,7.4,Lluvia ligera,False,23.7,24.4,61,9.6
2019-02-12,0.2,Parcialmente nublado,False,33.4,20.8,66,10.9
2019-02-13,0.2,Despejado,False,27.3,21.6,65,10.7
2019-02-14,0.6,Parcialmente nublado,False,21.3,25.4,74,10.5
2019-02-15,0.1,Despejado,False,32.0,20.0,65,8.2
2019-02-16,0.3,Despejado,False,28.2,28.7,85,7.0
2019-02-17,2.9,Nublado,False,25.7,22.1,65,10.3
2019-02-18,0.1,Parcialmente nublado,False,29.9,33.6,84,7.9
2019-02-19,0.1,Despejado,False,23.3,31.9,84,8.7
2019-02-20,0.7,Parcialmente nublado,False,31.1,22.9,66,7.7
2019-02-21,0.3,Despejado,False,29.9,14.5,87,8.2
2019-02-22,0.2,Despejado,False,30.9,21.3,71,10.3
2019-02-23,0.1,Despejado,False,27.6,17.1,85,7.2
2019-02-24,1.5,Nublado,False,30.0,26.6,74,10.9
2019-02-25,0.3,Despejado,False,32.9,7.4,68,9.0
2019-02-26,0.8,Parcialmente nublado,False,23.9,20.5,64,8.0
2019-02-27,1.0,Parcialmente nublado,False,28.3,25.5,62,8.0
2019-02-28,0.3,Despejado,False,28.3,21.4,70,8.9
2019-03-01,0.3,Despejado,False,21.0,23.3,80,7.9
2019-03-02,0.2,Despejado,False,21.5,18.5,60,11.6
2019-03-03,0.1,Despejado,False,27.2,12.0,84,7.2
2019-03-04,1.0,Parcialmente nublado,False,21.0,30.8,75,10.4
2019-03-05,0.1,Despejado,False,19.6,21.4,87,7.8
2019-03-06,0.2,Despejado,False,21.2,35.9,82,8.8
2019-03-07,0.6,Parcialmente nublado,False,22.2,34.0,65,11.5
2019-03-08,0.3,Despejado,False,25.6,16.4,68,9.0
2019-03-09,8.2,Lluvia ligera,False,26.6,21.1,75,8.7
2019-03-10,0.0,Despejado,False,19.1,21.6,67,11.5
2019-03-11,0.2,Despejado,False,23.5,8.4,64,9.3
2019-03-12,7.1,Lluvia ligera,False,19.9,10.7,68,8.9
2019-03-13,0.0,Despejado,False,19.5,5.0,60,8.2
2019-03-14,0.1,Despejado,False,24.0,22.5,84,7.9
2019-03-15,1.1,Parcialmente nublado,False,20.5,11.7,84,7.0
2019-03-16,0.9,Parcialmente nublado,False,19.7,31.6,80,7.6
2019-03-17,0.6,Nublado,False,21.8,12.8,80,7.3
2019-03-18,0.1,Despejado,False,23.7,19.5,68,8.6
2019-03-19,0.4,Despejado,False,28.8,25.1,62,9.4
2019-03-20,0.3,Parcialmente nublado,False,16.5,13.0,77,8.3
2019-03-21,0.0,Despejado,False,23.4,22.7,70,7.8
2019-03-22,0.2,Despejado,False,22.1,22.3,74,7.4
2019-03-23,0.2,Despejado,False,20.5,12.9,71,8.4
2019-03-24,0.0,Despejado,False,21.0,13.8,67,10.6
2019-03-25,0.4,Parcialmente nublado,False,21.7,29.1,70,8.2
2019-03-26,0.0,Despejado,False,26.3,12.7,73,8.1
2019-03-27,0.2,Despejado,False,22.6,6.8,86,8.2
2019-03-28,1.1,Parcialmente nublado,False,24.0,21.5,77,9.7
2019-03-29,7.4,Lluvia ligera,False,22.8,18.2,88,8.9
2019-03-30,0.8,Parcialmente nublado,False,24.5,10.7,58,9.3
2019-03-31,0.4,Despejado,False,18.9,19.0,68,8.3
2019-04-01,0.1,Despejado,False,19.0,9.8,73,8.7
2019-04-02,0.5,Parcialmente nublado,False,23.9,14.2,74,7.5
2019-04-03,0.3,Despejado,False,27.6,11.6,85,9.2
2019-04-04,0.2,Parcialmente nublado,False,23.6,15.6,82,7.9
2019-04-05,0.2,Despejado,False,20.6,5.0,63,10.5
2019-04-06,0.2,Despejado,False,19.8,13.0,79,8.7
2019-04-07,0.2,Despejado,False,23.8,28.5,70,11.0
2019-04-08,0.2,Parcialmente nublado,False,23.4,20.0,59,9.8
2019-04-09,0.3,Despejado,False,24.7,26.8,57,10.8
2019-04-10,0.1,Despejado,False,16.4,20.1,69,10.8
2019-04-11,0.4,Despejado,False,26.1,32.0,82,7.9
2019-04-12,0.6,Parcialmente nublado,False,27.8,25.8,65,9.2
2019-04-13,0.4,Despejado,False,24.8,19.2,70,8.9
2019-04-14,0.9,Parcialmente nublado,False,21.3,19.2,78,9.5
2019-04-15,1.1,Nublado,False,23.8,29.0,81,9.4
2019-04-16,20.9,Tormenta,True,14.8,20.6,67,10.3
2019-04-17,0.8,Parcialmente nublado,False,22.7,23.3,60,11.9
2019-04-18,34.8,Tormenta,True,18.0,14.6,60,10.5
2019-04-19,2.8,Nublado,False,27.2,14.2,59,10.6
2019-04-20,0.3,Despejado,False,18.7,21.4,68,8.2
2019-04-21,0.3,Despejado,False,24.7,9.4,60,11.9
2019-04-22,0.1,Despejado,False,20.6,17.3,85,7.8
2019-04-23,4.9,Lluvia ligera,False,24.3,23.7,84,7.1
2019-04-24,0.1,Despejado,False,14.9,17.4,58,10.0
2019-04-25,0.6,Parcialmente nublado,False,19.4,25.1,78,9.1
2019-04-26,1.0,Parcialmente nublado,False,17.4,16.9,57,9.9
2019-04-27,0.0,Despejado,False,16.7,6.8,84,9.7
2019-04-28,0.2,Despejado,False,21.6,9.9,75,10.1
2019-04-29,23.0,Tormenta,True,25.3,10.0,74,7.4
2019-04-30,0.3,Parcialmente nublado,False,22.5,19.0,65,7.8
2019-05-01,0.1,Despejado,False,22.2,27.1,79,7.7
2019-05-02,0.1,Parcialmente nublado,False,26.9,18.1,85,7.8
2019-05-03,1.1,Parcialmente nublado,False,21.7,29.8,75,8.7
2019-05-04,0.2,Despejado,False,19.4,28.1,64,11.2
2019-05-05,0.6,Parcialmente nublado,False,15.0,23.8,71,7.3
2019-05-06,0.2,Despejado,False,19.2,17.0,59,8.6
2019-05-07,0.1,Despejado,False,15.5,12.6,83,9.8
2019-05-08,0.6,Nublado,False,23.3,12.7,75,8.8
2019-05-09,1.0,Parcialmente nublado,False,16.1,12.3,73,7.4
2019-05-10,0.2,Despejado,False,18.0,22.5,79,7.0
2019-05-11,0.2,Despejado,False,19.2,27.1,72,8.6
2019-05-12,0.6,Parcialmente nublado,False,20.4,11.0,67,10.8
2019-05-13,0.0,Despejado,False,22.2,16.2,56,9.3
2019-05-14,0.2,Despejado,False,17.5,20.7,84,6.9
2019-05-15,0.4,Despejado,False,23.6,11.3,73,10.8
2019-05-16,0.7,Parcialmente nublado,False,24.4,14.0,70,9.1
2019-05-17,0.1,Despejado,False,23.2,15.5,66,10.9
2019-05-18,0.2,Parcialmente nublado,False,18.0,8.9,74,7.1
2019-05-19,0.2,Despejado,False,26.5,18.6,66,8.8
2019-05-20,0.0,Despejado,False,21.6,5.1,82,6.6
2019-05-21,13.1,Lluvia ligera,False,15.0,20.3,63,11.6
2019-05-22,0.3,Parcialmente nublado,False,23.0,18.7,67,10.6
2019-05-23,3.4,Nublado,False,25.9,29.0,72,8.7
2019-05-24,0.0,Despejado,False,23.6,15.3,58,10.5
2019-05-25,0.0,Despejado,False,20.9,36.1,72,7.7
2019-05-26,0.4,Despejado,False,14.8,20.5,83,10.1
2019-05-27,0.2,Despejado,False,23.2,28.8,81,10.5
2019-05-28,2.9,Nublado,False,24.9,10.9,82,8.3
2019-05-29,2.4,Nublado,False,15.7,28.6,62,8.1
2019-05-30,0.8,Parcialmente nublado,False,19.0,8.1,76,7.0
2019-05-31,0.3,Despejado,False,18.9,10.6,63,8.2
2019-06-01,1.1,Parcialmente nublado,False,17.5,29.8,77,10.3
2019-06-02,0.2,Despejado,False,12.6,21.0,74,8.0
2019-06-03,1.0,Parcialmente nublado,False,13.5,14.3,57,10.7
2019-06-04,0.8,Parcialmente nublado,False,18.7,30.4,70,7.7
2019-06-05,0.4,Despejado,False,16.4,5.0,67,10.7
2019-06-06,0.1,Despejado,False,9.6,35.4,77,10.3
2019-06-07,0.1,Despejado,False,12.2,5.0,80,10.3
2019-06-08,2.3,Nublado,False,16.8,9.9,60,10.0
2019-06-09,0.2,Despejado,False,14.6,26.3,57,9.7
2019-06-10,0.4,Despejado,False,16.8,5.0,60,11.5
2019-06-11,0.2,Despejado,False,14.3,20.0,67,7.9
2019-06-12,0.1,Despejado,False,10.7,11.0,78,6.9
2019-06-13,0.3,Despejado,False,9.4,23.3,82,7.2
2019-06-14,0.2,Parcialmente nublado,False,13.0,36.7,56,10.3
2019-06-15,0.3,Despejado,False,9.4,28.3,66,8.9
2019-06-16,2.4,Nublado,False,15.5,24.7,80,10.0
2019-06-17,0.1,Despejado,False,10.2,15.0,77,10.1
2019-06-18,7.6,Lluvia ligera,False,13.3,21.0,63,8.2
2019-06-19,0.3,Despejado,False,9.8,28.0,65,11.6
2019-06-20,0.1,Despejado,False,13.2,8.1,82,10.1
2019-06-21,0.2,Despejado,False,18.2,12.3,67,8.5
2019-06-22,1.5,Nublado,False,10.0,17.5,68,10.7
2019-06-23,0.3,Despejado,False,14.5,16.3,75,10.2
2019-06-24,0.1,Despejado,False,13.4,15.4,81,10.5
2019-06-25,0.3,Despejado,False,13.9,35.4,78,8.0
2019-06-26,0.9,Parcialmente nublado,False,15.3,15.1,72,10.6
2019-06-27,0.6,Parcialmente nublado,False,10.6,15.4,70,10.2
2019-06-28,0.8,Parcialmente nublado,False,12.4,17.1,57,10.8
2019-06-29,32.7,Tormenta,True,17.4,21.9,65,8.7
2019-06-30,0.3,Despejado,False,12.5,26.9,73,7.8
2019-07-01,17.9,Tormenta,True,15.9,14.7,65,9.8
2019-07-02,0.1,Despejado,False,17.4,5.0,65,8.7
2019-07-03,0.7,Parcialmente nublado,False,14.8,10.8,73,10.2
2019-07-04,1.0,Parcialmente nublado,False,14.8,15.2,58,11.8
2019-07-05,0.3,Despejado,False,10.1,23.6,65,10.5
2019-07-06,1.1,Parcialmente nublado,False,12.9,25.9,61,11.0
2019-07-07,0.4,Despejado,False,12.4,31.8,74,9.0
2019-07-08,0.1,Despejado,False,16.8,21.1,63,10.1
2019-07-09,0.3,Despejado,False,13.3,20.1,80,9.1
2019-07-10,0.4,Parcialmente nublado,False,13.8,8.7,75,9.3
2019-07-11,9.9,Lluvia ligera,False,9.7,5.0,63,8.1
2019-07-12,0.4,Despejado,False,15.1,16.9,71,10.0
2019-07-13,2.8,Nublado,False,17.5,8.2,58,10.1
2019-07-14,0.2,Parcialmente nublado,False,10.0,15.8,67,11.4
2019-07-15,0.1,Despejado,False,11.3,20.0,76,7.7
2019-07-16,1.2,Parcialmente nublado,False,10.5,24.9,55,10.1
2019-07-17,8.2,Lluvia ligera,False,12.1,19.2,54,11.9
2019-07-18,0.3,Despejado,False,16.1,23.5,62,11.5
2019-07-19,13.6,Lluvia ligera,False,14.7,22.6,52,8.9
2019-07-20,0.4,Despejado,False,10.7,32.2,81,8.1
2019-07-21,2.0,Nublado,False,11.3,31.5,63,9.6
2019-07-22,0.4,Despejado,False,17.5,17.7,81,10.2
2019-07-23,12.9,Lluvia ligera,False,8.8,30.0,52,9.1
2019-07-24,0.3,Parcialmente nublado,False,15.0,5.0,65,9.8
2019-07-25,2.2,Nublado,False,14.6,20.4,76,9.2
2019-07-26,0.0,Despejado,False,12.0,18.5,61,10.2
2019-07-27,0.1,Despejado,False,12.4,14.6,67,10.9
2019-07-28,32.6,Alerta de inundación,True,11.5,11.3,70,9.0
2019-07-29,0.2,Parcialmente nublado,False,17.1,11.7,72,10.3
2019-07-30,12.7,Lluvia ligera,False,15.9,32.7,70,10.6
2019-07-31,0.1,Parcialmente nublado,False,19.3,16.0,66,7.9
2019-08-01,0.4,Despejado,False,12.6,12.3,73,7.7
2019-08-02,17.1,Tormenta,True,17.0,22.6,57,8.9
2019-08-03,0.2,Parcialmente nublado,False,19.1,12.2,77,9.4
2019-08-04,0.0,Despejado,False,17.4,10.7,55,9.9
2019-08-05,0.3,Despejado,False,11.5,5.4,52,12.1
2019-08-06,2.6,Nublado,False,17.6,25.3,69,8.2
2019-08-07,0.2,Despejado,False,11.4,34.1,63,8.3
2019-08-08,0.0,Despejado,False,14.5,29.2,71,9.8
2019-08-09,0.2,Despejado,False,12.6,41.3,55,11.6
2019-08-10,0.3,Despejado,False,15.3,18.7,52,11.3
2019-08-11,0.1,Despejado,False,12.1,5.9,74,9.3
2019-08-12,3.6,Lluvia ligera,False,8.9,6.8,57,11.9
2019-08-13,0.1,Parcialmente nublado,False,12.0,29.8,76,10.0
2019-08-14,0.4,Despejado,False,17.8,8.5,59,11.2
2019-08-15,0.2,Despejado,False,17.0,13.5,71,8.2
2019-08-16,0.0,Despejado,False,16.3,17.2,75,9.5
2019-08-17,1.2,Nublado,False,17.1,13.1,63,11.0
2019-08-18,11.0,Lluvia ligera,False,14.8,18.9,61,11.4
2019-08-19,0.3,Despejado,False,15.5,15.7,66,10.5
2019-08-20,0.3,Despejado,False,13.1,8.6,59,11.1
2019-08-21,0.4,Despejado,False,10.3,14.8,58,10.3
2019-08-22,0.5,Nublado,False,14.9,34.2,62,9.0
2019-08-23,0.2,Despejado,False,17.9,19.0,63,8.9
2019-08-24,0.8,Nublado,False,18.6,14.2,70,10.7
2019-08-25,0.1,Despejado,False,17.0,11.5,60,11.3
2019-08-26,0.3,Despejado,False,18.5,27.2,73,9.5
2019-08-27,0.2,Despejado,False,12.2,13.7,62,8.4
2019-08-28,0.6,Parcialmente nublado,False,10.5,13.6,72,10.8
2019-08-29,0.6,Parcialmente nublado,False,15.7,29.9,60,10.5
2019-08-30,0.0,Despejado,False,13.0,17.2,79,7.1
2019-08-31,0.2,Despejado,False,18.0,25.9,75,7.4
2019-09-01,53.3,Alerta de inundación,True,22.7,23.2,66,9.5
2019-09-02,0.4,Despejado,False,25.1,23.8,77,10.4
2019-09-03,0.3,Despejado,False,26.2,30.4,65,10.2
2019-09-04,0.8,Parcialmente nublado,False,22.7,17.5,66,10.8
2019-09-05,0.3,Despejado,False,25.0,24.5,69,9.8
2019-09-06,0.4,Despejado,False,17.0,16.9,55,10.8
2019-09-07,0.0,Despejado,False,21.1,21.0,51,11.7
2019-09-08,0.2,Despejado,False,27.6,19.6,50,11.2
2019-09-09,0.2,Despejado,False,24.8,31.1,62,8.3
2019-09-10,0.2,Despejado,False,22.5,23.7,74,8.6
2019-09-11,0.3,Parcialmente nublado,False,18.8,17.4,49,10.4
2019-09-12,0.2,Despejado,False,18.3,25.2,73,8.3
2019-09-13,0.1,Despejado,False,15.8,11.3,63,10.9
2019-09-14,8.1,Lluvia ligera,False,27.1,5.0,52,12.4
2019-09-15,0.2,Parcialmente nublado,False,19.2,8.0,67,8.7
2019-09-16,0.3,Parcialmente nublado,False,25.5,11.5,67,11.4
2019-09-17,0.2,Despejado,False,19.3,31.6,68,10.7
2019-09-18,0.9,Parcialmente nublado,False,27.6,5.0,69,8.6
2019-09-19,0.5,Parcialmente nublado,False,28.9,9.1,51,12.6
2019-09-20,1.0,Parcialmente nublado,False,23.6,18.0,57,8.5
2019-09-21,82.7,Alerta de inundación,True,21.7,7.2,65,11.2
2019-09-22,0.3,Parcialmente nublado,False,26.7,9.9,61,10.4
2019-09-23,0.4,Despejado,False,19.2,24.5,64,11.0
2019-09-24,1.0,Parcialmente nublado,False,23.6,15.0,67,8.4
2019-09-25,0.3,Despejado,False,23.2,28.0,68,9.2
2019-09-26,0.3,Despejado,False,23.3,20.5,50,11.4
2019-09-27,0.3,Despejado,False,27.6,17.2,54,12.3
2019-09-28,0.1,Despejado,False,25.1,7.9,70,11.2
2019-09-29,0.8,Parcialmente nublado,False,29.9,21.1,54,11.2
2019-09-30,0.2,Despejado,False,21.9,10.7,59,8.3
2019-10-01,0.3,Despejado,False,20.7,11.2,73,10.5
2019-10-02,9.8,Lluvia ligera,False,23.0,13.3,49,8.9
2019-10-03,0.0,Despejado,False,19.5,25.8,73,8.1
2019-10-04,0.3,Despejado,False,28.7,11.9,71,9.1
2019-10-05,0.3,Despejado,False,23.0,14.0,71,9.2
2019-10-06,27.5,Tormenta,True,20.0,36.0,54,12.2
2019-10-07,21.8,Tormenta,True,20.1,21.6,55,9.5
2019-10-08,6.4,Lluvia ligera,False,20.5,8.7,51,8.7
2019-10-09,0.1,Despejado,False,15.8,9.9,63,10.3
2019-10-10,0.2,Despejado,False,20.5,28.0,53,11.6
2019-10-11,0.3,Despejado,False,28.7,12.4,54,10.1
2019-10-12,0.3,Parcialmente nublado,False,23.9,17.9,58,9.1
2019-10-13,0.0,Despejado,False,23.9,22.3,62,11.3
2019-10-14,0.1,Despejado,False,24.3,20.4,58,11.7
2019-10-15,0.1,Despejado,False,22.6,7.3,59,10.7
2019-10-16,0.2,Despejado,False,21.2,27.7,74,7.4
2019-10-17,0.0,Parcialmente nublado,False,25.8,21.9,51,8.6
2019-10-18,72.9,Alerta de inundación,True,22.6,15.2,50,9.0
2019-10-19,4.6,Lluvia ligera,False,28.5,30.2,72,9.8
2019-10-20,0.8,Nublado,False,23.2,22.6,66,9.3
2019-10-21,0.2,Despejado,False,27.7,25.5,66,10.4
2019-10-22,0.2,Parcialmente nublado,False,18.9,29.1,65,10.0
2019-10-23,0.8,Parcialmente nublado,False,23.2,15.5,72,10.2
2019-10-24,0.0,Despejado,False,20.6,29.2,67,7.9
2019-10-25,8.1,Lluvia ligera,False,27.0,19.2,49,11.6
2019-10-26,0.8,Parcialmente nublado,False,22.2,29.8,48,12.1
2019-10-27,0.1,Despejado,False,24.8,7.3,48,12.6
2019-10-28,1.1,Parcialmente nublado,False,26.0,14.7,54,10.3
2019-10-29,0.1,Despejado,False,29.3,30.4,71,11.2
2019-10-30,1.0,Parcialmente nublado,False,29.6,26.0,63,8.4
2019-10-31,0.2,Despejado,False,24.3,24.2,48,10.3
2019-11-01,0.1,Despejado,False,27.3,29.1,70,8.5
2019-11-02,0.3,Despejado,False,22.8,5.0,64,11.4
2019-11-03,0.2,Despejado,False,26.7,15.9,48,8.9
2019-11-04,0.7,Parcialmente nublado,False,20.9,9.0,61,11.1
2019-11-05,0.1,Despejado,False,22.0,8.8,53,11.9
2019-11-06,0.7,Parcialmente nublado,False,23.6,9.7,52,8.7
2019-11-07,0.2,Despejado,False,24.1,10.6,64,8.4
2019-11-08,0.4,Despejado,False,27.7,23.7,70,9.3
2019-11-09,0.1,Despejado,False,23.5,7.5,54,8.6
2019-11-10,1.5,Nublado,False,23.6,9.8,61,10.1
2019-11-11,0.2,Despejado,False,26.7,31.0,68,8.9
2019-11-12,1.0,Nublado,False,19.6,23.4,51,9.2
2019-11-13,30.8,Tormenta,True,22.7,12.3,52,9.4
2019-11-14,1.0,Nublado,False,26.4,16.2,63,8.9
2019-11-15,0.1,Despejado,False,25.6,10.9,55,10.2
2019-11-16,1.1,Parcialmente nublado,False,28.0,21.9,59,11.1
2019-11-17,0.2,Despejado,False,25.9,34.0,49,10.1
2019-11-18,0.1,Despejado,False,25.4,12.4,55,11.7
2019-11-19,0.2,Despejado,False,25.3,24.3,56,9.3
2019-11-20,1.1,Parcialmente nublado,False,27.5,28.1,70,9.0
2019-11-21,0.3,Despejado,False,24.0,19.1,61,11.1
2019-11-22,0.0,Parcialmente nublado,False,23.3,18.7,50,11.4
2019-11-23,0.3,Parcialmente nublado,False,22.3,31.8,62,10.5
2019-11-24,13.4,Tormenta,True,20.7,5.5,64,8.1
2019-11-25,18.9,Tormenta,True,20.2,12.2,75,10.8
2019-11-26,18.5,Tormenta,True,26.7,5.0,61,11.0
2019-11-27,0.3,Despejado,False,19.1,17.4,72,8.2
2019-11-28,0.3,Parcialmente nublado,False,23.8,11.8,64,9.5
2019-11-29,0.0,Despejado,False,26.4,25.3,55,10.2
2019-11-30,0.3,Despejado,False,21.1,19.5,58,8.8
2019-12-01,0.3,Despejado,False,30.1,19.3,66,8.7
2019-12-02,0.1,Despejado,False,22.3,14.4,48,10.6
2019-12-03,9.3,Lluvia ligera,False,27.5,7.2,45,11.7
2019-12-04,0.2,Parcialmente nublado,False,26.3,16.0,71,11.2
2019-12-05,1.1,Parcialmente nublado,False,27.5,9.3,55,12.3
2019-12-06,0.4,Despejado,False,25.0,13.5,66,10.5
2019-12-07,0.1,Despejado,False,29.5,16.9,61,10.3
2019-12-08,0.3,Despejado,False,25.9,18.8,67,10.1
2019-12-09,0.1,Parcialmente nublado,False,29.5,5.0,68,8.1
2019-12-10,1.0,Parcialmente nublado,False,26.4,22.9,45,10.5
2019-12-11,12.4,Lluvia ligera,False,26.1,6.4,63,7.8
2019-12-12,0.5,Parcialmente nublado,False,27.8,14.5,71,9.3
2019-12-13,1.7,Nublado,False,31.1,8.6,46,9.6
2019-12-14,8.6,Lluvia ligera,False,26.7,13.1,68,10.2
2019-12-15,21.1,Tormenta,True,32.4,31.1,60,11.5
2019-12-16,0.2,Despejado,False,24.9,18.8,61,9.4
2019-12-17,0.7,Parcialmente nublado,False,20.4,17.1,71,8.9
2019-12-18,0.2,Despejado,False,26.3,13.3,62,9.2
2019-12-19,0.2,Despejado,False,33.8,22.8,68,8.4
2019-12-20,0.0,Parcialmente nublado,False,32.4,5.0,67,7.8
2019-12-21,2.2,Nublado,False,27.9,22.7,54,12.2
2019-12-22,0.4,Despejado,False,29.4,13.6,49,12.7
2019-12-23,20.3,Tormenta,True,29.8,14.9,48,12.7
2019-12-24,6.8,Lluvia ligera,False,29.2,17.8,65,11.1
2019-12-25,0.0,Despejado,False,28.8,17.8,65,9.6
2019-12-26,0.4,Despejado,False,28.6,28.8,47,12.8
2019-12-27,0.1,Despejado,False,26.1,25.0,60,9.3
2019-12-28,2.3,Nublado,False,23.4,22.1,55,11.9
2019-12-29,0.1,Despejado,False,29.7,20.9,50,8.9
2019-12-30,0.3,Despejado,False,24.4,19.8,52,11.9
2019-12-31,3.1,Nublado,False,26.6,8.9,62,10.2
2020-01-01,0.8,Parcialmente nublado,False,29.1,12.5,87,9.1
2020-01-02,0.4,Parcialmente nublado,False,25.3,21.1,70,10.5
2020-01-03,0.0,Despejado,False,28.8,24.9,77,10.1
2020-01-04,8.3,Lluvia ligera,False,21.0,14.9,69,9.1
2020-01-05,2.3,Nublado,False,24.6,19.5,79,10.2
2020-01-06,13.5,Lluvia ligera,False,28.6,21.9,85,6.6
2020-01-07,0.1,Despejado,False,25.8,27.6,76,10.2
2020-01-08,1.1,Parcialmente nublado,False,23.8,12.6,78,10.3
2020-01-09,7.1,Lluvia ligera,False,26.6,18.3,78,9.6
2020-01-10,0.6,Nublado,False,26.7,17.8,76,9.9
2020-01-11,0.3,Despejado,False,23.7,23.4,66,10.2
2020-01-12,11.5,Lluvia ligera,False,28.8,16.2,87,9.5
2020-01-13,0.1,Despejado,False,33.4,22.3,89,6.3
2020-01-14,0.2,Despejado,False,26.1,13.2,88,7.0
2020-01-15,0.1,Despejado,False,23.6,28.5,77,7.1
2020-01-16,2.6,Nublado,False,32.8,22.1,69,8.4
2020-01-17,0.6,Nublado,False,26.6,13.0,86,9.2
2020-01-18,0.3,Parcialmente nublado,False,32.0,28.0,83,7.4
2020-01-19,12.7,Lluvia ligera,False,24.0,20.3,65,11.4
2020-01-20,0.0,Despejado,False,23.5,17.4,66,7.8
2020-01-21,0.7,Parcialmente nublado,False,33.1,27.2,87,9.3
2020-01-22,0.3,Despejado,False,30.6,19.1,68,8.1
2020-01-23,0.5,Parcialmente nublado,False,20.0,26.9,91,5.9
2020-01-24,7.5,Lluvia ligera,False,28.6,24.4,90,7.6
2020-01-25,0.4,Despejado,False,28.1,23.2,81,10.6
2020-01-26,0.8,Parcialmente nublado,False,31.5,20.2,67,10.5
2020-01-27,0.2,Parcialmente nublado,False,22.1,22.4,76,10.5
2020-01-28,0.3,Despejado,False,28.2,6.0,80,9.2
2020-01-29,0.1,Despejado,False,26.4,22.1,78,8.5
2020-01-30,0.0,Despejado,False,25.5,8.7,88,7.3
2020-01-31,2.2,Nublado,False,30.0,21.8,80,7.1
2020-02-01,0.3,Despejado,False,30.9,20.7,67,9.2
2020-02-02,12.3,Lluvia ligera,False,33.6,8.7,61,11.3
2020-02-03,0.3,Despejado,False,28.4,22.8,65,8.9
2020-02-04,0.1,Despejado,False,28.0,18.1,82,9.0
2020-02-05,1.1,Parcialmente nublado,False,29.9,24.2,66,8.3
2020-02-06,0.9,Nublado,False,30.9,18.3,74,10.0
2020-02-07,0.2,Despejado,False,30.6,9.5,83,7.6
2020-02-08,0.2,Despejado,False,24.1,13.1,84,8.7
2020-02-09,0.1,Despejado,False,23.7,22.2,88,6.6
2020-02-10,0.7,Parcialmente nublado,False,31.1,13.5,64,10.5
2020-02-11,19.1,Tormenta,True,28.5,18.0,73,9.6
2020-02-12,0.1,Despejado,False,32.5,24.7,89,7.6
2020-02-13,6.9,Lluvia ligera,False,30.1,33.4,86,7.9
2020-02-14,0.1,Despejado,False,29.8,22.6,62,10.0
2020-02-15,0.4,Despejado,False,29.7,22.7,62,10.3
2020-02-16,0.3,Despejado,False,25.8,12.8,88,8.9
2020-02-17,0.3,Despejado,False,21.3,16.9,63,10.6
2020-02-18,0.1,Despejado,False,30.5,5.0,70,10.5
2020-02-19,0.4,Despejado,False,25.2,16.6,69,7.5
2020-02-20,1.1,Parcialmente nublado,False,22.6,16.1,76,8.9
2020-02-21,0.0,Despejado,False,26.3,5.0,63,8.7
2020-02-22,1.2,Parcialmente nublado,False,23.4,24.9,74,9.9
2020-02-23,3.4,Nublado,False,22.2,11.2,78,7.0
2020-02-24,0.1,Despejado,False,30.1,8.3,81,7.1
